	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-2.749930E-1	1.245418E-1	3.018804E-1	1.556347E+2	7.326200E+4	8.595900E+1	1.000870E+2	-4.827377E-2	-4.597502E-4
-2.000000E+3	-2.749930E-1	1.245197E-1	3.018714E-1	1.556385E+2	7.326200E+4	8.597800E+1	1.000870E+2	0.000000E+0	
-3.000000E+3	-2.749932E-1	1.245200E-1	3.018717E-1	1.556384E+2	7.326200E+4	8.598900E+1	1.000920E+2	0.000000E+0	
-4.000000E+3	-2.749933E-1	1.245193E-1	3.018714E-1	1.556386E+2	7.326200E+4	8.599700E+1	1.000880E+2	0.000000E+0	
-5.000000E+3	-2.750148E-1	1.245203E-1	3.018915E-1	1.556401E+2	7.326200E+4	8.600300E+1	1.000890E+2	0.000000E+0	
-6.000000E+3	-2.749708E-1	1.245200E-1	3.018512E-1	1.556367E+2	7.326200E+4	8.600800E+1	1.000880E+2	0.000000E+0	
-7.000000E+3	-2.749709E-1	1.245197E-1	3.018512E-1	1.556368E+2	7.326200E+4	8.601200E+1	1.000870E+2	0.000000E+0	
-8.000000E+3	-2.749935E-1	1.245192E-1	3.018716E-1	1.556386E+2	7.326200E+4	8.601900E+1	1.000890E+2	0.000000E+0	
-9.000000E+3	-2.749707E-1	1.245199E-1	3.018511E-1	1.556367E+2	7.326200E+4	8.601800E+1	1.000910E+2	0.000000E+0	
-1.000000E+4	-2.749923E-1	1.245195E-1	3.018706E-1	1.556385E+2	7.326200E+4	8.602600E+1	1.000910E+2	0.000000E+0	
-1.100000E+4	-2.749927E-1	1.245196E-1	3.018710E-1	1.556385E+2	7.326200E+4	8.603100E+1	1.000900E+2	0.000000E+0	
