	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-3.417110E-1	1.882150E-1	3.901170E-1	1.511539E+2	3.392450E+4	9.296100E+1	1.000310E+2	-4.622888E-2	-4.402751E-4
-2.000000E+3	-3.417349E-1	1.881940E-1	3.901278E-1	1.511583E+2	3.392450E+4	9.296400E+1	1.000310E+2	0.000000E+0	
-3.000000E+3	-3.417117E-1	1.881932E-1	3.901071E-1	1.511568E+2	3.392450E+4	9.296300E+1	1.000310E+2	0.000000E+0	
-4.000000E+3	-3.417118E-1	1.881940E-1	3.901076E-1	1.511567E+2	3.392450E+4	9.295900E+1	1.000330E+2	0.000000E+0	
-5.000000E+3	-3.417129E-1	1.882152E-1	3.901187E-1	1.511541E+2	3.392450E+4	9.295500E+1	1.000340E+2	0.000000E+0	
-6.000000E+3	-3.417348E-1	1.881933E-1	3.901274E-1	1.511584E+2	3.392450E+4	9.295000E+1	1.000300E+2	0.000000E+0	
-7.000000E+3	-3.417127E-1	1.881937E-1	3.901082E-1	1.511568E+2	3.392450E+4	9.294600E+1	1.000310E+2	0.000000E+0	
-8.000000E+3	-3.416039E-1	1.880167E-1	3.899275E-1	1.511719E+2	3.392450E+4	9.294100E+1	1.000310E+2	0.000000E+0	
-9.000000E+3	-3.417130E-1	1.881498E-1	3.900873E-1	1.511625E+2	3.392450E+4	9.293900E+1	1.000300E+2	0.000000E+0	
-1.000000E+4	-3.417132E-1	1.881711E-1	3.900978E-1	1.511598E+2	3.392450E+4	9.293200E+1	1.000300E+2	0.000000E+0	
-1.100000E+4	-3.417572E-1	1.881939E-1	3.901473E-1	1.511599E+2	3.392450E+4	9.292700E+1	1.000280E+2	0.000000E+0	
