	
	Sensitivity=200 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-1.339950E-1	4.575067E-2	1.415902E-1	1.611483E+2	8.162100E+4	3.301480E+2	2.871590E+2	-5.107991E-2	-4.864753E-4
-2.000000E+3	-1.339952E-1	4.575053E-2	1.415903E-1	1.611483E+2	8.162100E+4	3.301480E+2	2.871410E+2	0.000000E+0	
-3.000000E+3	-1.339953E-1	4.575053E-2	1.415904E-1	1.611484E+2	8.162100E+4	3.301480E+2	2.871440E+2	0.000000E+0	
-4.000000E+3	-1.340041E-1	4.574166E-2	1.415959E-1	1.611529E+2	8.162100E+4	3.301480E+2	2.871330E+2	0.000000E+0	
-5.000000E+3	-1.339862E-1	4.575050E-2	1.415818E-1	1.611472E+2	8.162100E+4	3.301480E+2	2.871320E+2	0.000000E+0	
-6.000000E+3	-1.339863E-1	4.575041E-2	1.415819E-1	1.611472E+2	8.162100E+4	3.301480E+2	2.871430E+2	0.000000E+0	
-7.000000E+3	-1.340029E-1	4.572431E-2	1.415892E-1	1.611594E+2	8.162100E+4	3.301480E+2	2.871390E+2	0.000000E+0	
-8.000000E+3	-1.339955E-1	4.574175E-2	1.415878E-1	1.611517E+2	8.162100E+4	3.301480E+2	2.871420E+2	0.000000E+0	
-9.000000E+3	-1.339956E-1	4.574000E-2	1.415874E-1	1.611524E+2	8.162100E+4	3.301480E+2	2.871420E+2	0.000000E+0	
-1.000000E+4	-1.339865E-1	4.575063E-2	1.415822E-1	1.611472E+2	8.162100E+4	3.301480E+2	2.871410E+2	0.000000E+0	
-1.100000E+4	-1.339957E-1	4.572428E-2	1.415823E-1	1.611585E+2	8.162100E+4	3.301480E+2	2.871460E+2	0.000000E+0	
